INTERFACE CIT x WI - PROTOCOLO DE DI's LIDAS
-------------------------------------------------
 
Carga realizada em : 05/08/2026 19:01:42
 
Estabelecimento        79513735000179
Usuário de geração     mksul@ffb
Data e Hora de geração 2026-02-02 19:42:33
 
----------------------------------------------------------------------- 
APÓLICE         DI/DUIMP            Situação / Motivo
----------------------------------------------------------------------- 
 
0006220002168   26/0050323-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0050346-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0050360-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0050396-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0050433-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0050500-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0050507-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0050567-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0050571-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0050603-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0050636-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0050658-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0050688-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0050854-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0050936-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0051097-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051236-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051320-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051321-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051375-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0051404-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
